name,prefix,zone
Australia-Mobile Others_61071,61071,1237
Australia-Mobile Others_611,611,1237
Australia-Mobile Others_614,614,1237
Australia-Mobile Telstra_61400,61400,1238
Australia-Mobile Telstra_61407,61407,1238
Australia-Mobile Telstra_61408,61408,1238
Australia-Mobile Telstra_61409,61409,1238
Australia-Mobile Telstra_61417,61417,1238
Australia-Mobile Telstra_61418,61418,1238
Australia-Mobile Telstra_61419,61419,1238
Australia-Mobile Telstra_61427,61427,1238
Australia-Mobile Telstra_61428,61428,1238
Australia-Mobile Telstra_61429,61429,1238
Australia-Mobile Telstra_61437,61437,1238
Australia-Mobile Telstra_61438,61438,1238
Australia-Mobile Telstra_61439,61439,1238
Australia-Mobile Telstra_614444,614444,1238
Australia-Mobile Telstra_61447,61447,1238
Australia-Mobile Telstra_61448,61448,1238
Australia-Mobile Telstra_61457,61457,1238
Australia-Mobile Telstra_61458,61458,1238
Australia-Mobile Telstra_61459,61459,1238
Australia-Mobile Telstra_61467,61467,1238
Australia-Mobile Telstra_61469,61469,1238
Australia-Mobile Telstra_61470,61470,1238
Australia-Mobile Telstra_61477,61477,1238
Australia-Mobile Telstra_61487,61487,1238
Australia-Mobile Telstra_614880,614880,1238
Australia-Mobile Telstra_614881,614881,1238
Australia-Mobile Telstra_614882,614882,1238
Australia-Mobile Telstra_614883,614883,1238
Australia-Mobile Telstra_614884,614884,1238
Australia-Mobile Telstra_614885,614885,1238
Australia-Mobile Telstra_614886,614886,1238
Australia-Mobile Telstra_614887,614887,1238
Australia-Mobile Telstra_614889,614889,1238
Australia-Mobile Telstra_61498,61498,1238
Australia-Mobile Telstra_61499,61499,1238
Australia-Mobile Vodafone_61404,61404,1239
Australia-Mobile Vodafone_61405,61405,1239
Australia-Mobile Vodafone_61406,61406,1239
Australia-Mobile Vodafone_61410,61410,1239
Australia-Mobile Vodafone_61414,61414,1239
Australia-Mobile Vodafone_61415,61415,1239
Australia-Mobile Vodafone_61416,61416,1239
Australia-Mobile Vodafone_614202,614202,1239
Australia-Mobile Vodafone_614203,614203,1239
Australia-Mobile Vodafone_614204,614204,1239
Australia-Mobile Vodafone_614205,614205,1239
Australia-Mobile Vodafone_614206,614206,1239
Australia-Mobile Vodafone_614207,614207,1239
Australia-Mobile Vodafone_614208,614208,1239
Australia-Mobile Vodafone_614209,614209,1239
Australia-Mobile Vodafone_61424,61424,1239
Australia-Mobile Vodafone_61426,61426,1239
Australia-Mobile Vodafone_61449,61449,1239
Australia-Mobile Vodafone_61450,61450,1239
Australia-Mobile Vodafone_61451,61451,1239
Australia-Mobile Vodafone_61452,61452,1239
Australia-Mobile Vodafone_61453,61453,1239
Australia-Mobile Vodafone_614888,614888,1239
Australia-Special Services_6113,6113,1240
Australia-Special Services_6114,6114,1240
Austria_43,43,1241
Austria-Corporate Numbering Services_43501,43501,1242
Austria-Corporate Numbering Services_43502,43502,1242
Austria-Corporate Numbering Services_43503,43503,1242
Austria-Corporate Numbering Services_43504,43504,1242
Austria-Corporate Numbering Services_43505,43505,1242
Austria-Corporate Numbering Services_43506,43506,1242
Austria-Corporate Numbering Services_43507,43507,1242
Austria-Corporate Numbering Services_43508,43508,1242
Austria-Corporate Numbering Services_43509,43509,1242
Austria-Corporate Numbering Services_43517,43517,1242
Austria-Corporate Numbering Services_4357,4357,1242
Austria-Corporate Numbering Services_4359,4359,1242
Austria-Fixed Vienna_431,431,1243
Austria-Mobile H3G_43660,43660,1244
Austria-Mobile H3G_4367833,4367833,1244
Austria-Mobile H3G_436789,436789,1244
Austria-Mobile Mobilkom A1_43644,43644,1245
Austria-Mobile Mobilkom A1_43664,43664,1245
Austria-Mobile Mobilkom A1_43680,43680,1245
Austria-Mobile Mobilkom A1_43688,43688,1245
Austria-Mobile Mobilkom A1_4369988,4369988,1245
Austria-Mobile Mobilkom A1_4369989,4369989,1245
Austria-Mobile Orange_43681,43681,1246
Austria-Mobile Orange_43699,43699,1246
Austria-Mobile Others_43651,43651,1247
Austria-Mobile Others_43652,43652,1247
Austria-Mobile Others_43653,43653,1247
Austria-Mobile Others_43655,43655,1247
Austria-Mobile Others_43657,43657,1247
Austria-Mobile Others_43659,43659,1247
Austria-Mobile Others_43661,43661,1247
Austria-Mobile Others_43665,43665,1247
Austria-Mobile Others_43666,43666,1247
Austria-Mobile Others_43667,43667,1247
Austria-Mobile Others_43668,43668,1247
Austria-Mobile Others_43669,43669,1247
Austria-Mobile Others_43677,43677,1247
Austria-Mobile Others_43678,43678,1247
Austria-Mobile Others_43710,43710,1247
Austria-Mobile Others_4386034,4386034,1247
Austria-Mobile Others_4386061,4386061,1247
Austria-Mobile Others_4386064,4386064,1247
Austria-Mobile Others_4386134,4386134,1247
Austria-Mobile Others_4386164,4386164,1247
Austria-Mobile Others_438703411,438703411,1247
Austria-Mobile Others_438706411,438706411,1247
Austria-Mobile Others_438713411,438713411,1247
Austria-Mobile Others_438716411,438716411,1247
Austria-Mobile T-Mobile_43650,43650,1248
Austria-Mobile T-Mobile_43676,43676,1248
Austria-Mobile T-Mobile_436772,436772,1248
Austria-Mobile T-Mobile_436778,436778,1248
Austria-Special Services_4312288,4312288,1249
Austria-Special Services_43123009,43123009,1249
Austria-Special Services_43711,43711,1249
Austria-Special Services_43718,43718,1249
Austria-Special Services_43720,43720,1249
Austria-Special Services_43730,43730,1249
Austria-Special Services_43740,43740,1249
Austria-Special Services_43780,43780,1249
Austria-Special Services_43800,43800,1249
Austria-Special Services_43802,43802,1249
Austria-Special Services_43804,43804,1249
Austria-Special Services_43810,43810,1249
Austria-Special Services_43820,43820,1249
Austria-Special Services_43821,43821,1249
Austria-Special Services_43828,43828,1249
Azerbaijan_994,994,1250
Azerbaijan-Fixed Baku_99412,99412,1251
Azerbaijan-Mobile Azercell_99450,99450,1252
Azerbaijan-Mobile Azercell_99451,99451,1252
Azerbaijan-Mobile Bakcell_99455,99455,1253
Azerbaijan-Mobile Others_99440,99440,1254
Azerbaijan-Mobile Others_99444,99444,1254
Azerbaijan-Mobile Others_99460,99460,1254
Azerbaijan-Mobile Others_99470,99470,1254
Azerbaijan-Mobile Others_99477,99477,1254
Azerbaijan-Special Services_994900,994900,2357
Bahamas_1242,1242,1255
Bahamas-Mobile_124235,124235,1256
Bahamas-Mobile_1242361,1242361,1256
Bahamas-Mobile_1242362,1242362,1256
Bahamas-Mobile_1242363,1242363,1256
Bahamas-Mobile_1242364,1242364,1256
Bahamas-Mobile_1242365,1242365,1256
Bahamas-Mobile_1242366,1242366,1256
Bahamas-Mobile_1242367,1242367,1256
Bahamas-Mobile_1242368,1242368,1256
Bahamas-Mobile_1242369,1242369,1256
Bahamas-Mobile_124237,124237,1256
Bahamas-Mobile_124238,124238,1256
Bahamas-Mobile_1242392,1242392,1256
Bahamas-Mobile_1242393,1242393,1256
Bahamas-Mobile_1242394,1242394,1256
Bahamas-Mobile_1242395,1242395,1256
Bahamas-Mobile_1242396,1242396,1256
Bahamas-Mobile_1242397,1242397,1256
Bahamas-Mobile_1242421,1242421,1256
Bahamas-Mobile_1242422,1242422,1256
Bahamas-Mobile_1242423,1242423,1256
Bahamas-Mobile_1242424,1242424,1256
Bahamas-Mobile_1242425,1242425,1256
Bahamas-Mobile_1242426,1242426,1256
Bahamas-Mobile_1242427,1242427,1256
Bahamas-Mobile_1242428,1242428,1256
Bahamas-Mobile_1242429,1242429,1256
Bahamas-Mobile_1242431,1242431,1256
Bahamas-Mobile_1242432,1242432,1256
Bahamas-Mobile_1242433,1242433,1256
Bahamas-Mobile_1242434,1242434,1256
Bahamas-Mobile_1242435,1242435,1256
Bahamas-Mobile_1242436,1242436,1256
Bahamas-Mobile_1242437,1242437,1256
Bahamas-Mobile_1242438,1242438,1256
Bahamas-Mobile_1242439,1242439,1256
Bahamas-Mobile_1242441,1242441,1256
Bahamas-Mobile_1242442,1242442,1256
Bahamas-Mobile_1242443,1242443,1256
Bahamas-Mobile_1242445,1242445,1256
Bahamas-Mobile_1242446,1242446,1256
Bahamas-Mobile_1242447,1242447,1256
Bahamas-Mobile_1242448,1242448,1256
Bahamas-Mobile_1242449,1242449,1256
Bahamas-Mobile_1242451,1242451,1256
Bahamas-Mobile_1242452,1242452,1256
Bahamas-Mobile_1242453,1242453,1256
Bahamas-Mobile_1242454,1242454,1256
Bahamas-Mobile_1242455,1242455,1256
Bahamas-Mobile_1242456,1242456,1256
Bahamas-Mobile_1242457,1242457,1256
Bahamas-Mobile_1242458,1242458,1256
Bahamas-Mobile_1242461,1242461,1256
Bahamas-Mobile_1242462,1242462,1256
Bahamas-Mobile_1242463,1242463,1256
Bahamas-Mobile_1242464,1242464,1256
Bahamas-Mobile_1242465,1242465,1256
Bahamas-Mobile_1242466,1242466,1256
Bahamas-Mobile_1242467,1242467,1256
Bahamas-Mobile_1242468,1242468,1256
Bahamas-Mobile_124247,124247,1256
Bahamas-Mobile_1242481,1242481,1256
Bahamas-Mobile_1242502,1242502,1256
Bahamas-Mobile_1242524,1242524,1256
Bahamas-Mobile_1242525,1242525,1256
Bahamas-Mobile_1242533,1242533,1256
Bahamas-Mobile_1242535,1242535,1256
Bahamas-Mobile_1242544,1242544,1256
Bahamas-Mobile_1242551,1242551,1256
Bahamas-Mobile_1242552,1242552,1256
Bahamas-Mobile_1242553,1242553,1256
Bahamas-Mobile_1242554,1242554,1256
Bahamas-Mobile_1242555,1242555,1256
Bahamas-Mobile_1242556,1242556,1256
Bahamas-Mobile_1242557,1242557,1256
Bahamas-Mobile_1242558,1242558,1256
Bahamas-Mobile_1242559,1242559,1256
Bahamas-Mobile_1242565,1242565,1256
Bahamas-Mobile_1242577,1242577,1256
Bahamas-Mobile_1242636,1242636,1256
Bahamas-Mobile_1242646,1242646,1256
Bahamas-Mobile_1242727,1242727,1256
Bahrain_973,973,1257
Bahrain-Mobile Mena_9736631,9736631,1258
Bahrain-Mobile Mena_9736632,9736632,1258
Bahrain-Mobile Mena_97377,97377,1258
Bahrain-Mobile MTC Vodafone_97336,97336,1259
Bahrain-Mobile MTC Vodafone_973377,973377,1259
Bahrain-Mobile MTC Vodafone_973663,973663,1259
Bahrain-Mobile MTC Vodafone_973666,973666,1259
Bahrain-Mobile MTC Vodafone_973669,973669,1259
Bahrain-Mobile Others_9733,9733,1260
Bahrain-Mobile Others_97334,97334,1260
Bahrain-Mobile Others_973383,973383,1260
Bahrain-Mobile Others_973384,973384,1260
Bahrain-Mobile Others_973385,973385,1260
Bahrain-Mobile Others_973388,973388,1260
Bahrain-Mobile Others_97339,97339,1260
Bahrain-Mobile Others_9739,9739,1260
Bahrain-Mobile STC_97333,97333,1261
Bahrain-Mobile STC_973340,973340,1261
Bahrain-Mobile STC_973341,973341,1261
Bahrain-Mobile STC_973343,973343,1261
Bahrain-Mobile STC_973344,973344,1261
Bahrain-Mobile STC_973345,973345,1261
Bahrain-Mobile STC_973353,973353,1261
Bahrain-Mobile STC_973355,973355,1261
Bahrain-Mobile STC_9736300,9736300,1261
Bahrain-Mobile STC_9736333,9736333,1261
Bahrain-Mobile STC_9736361,9736361,1261
Bahrain-Mobile STC_9736366,9736366,1261
Bahrain-Special Services_973900,973900,1262
Bangladesh_880,880,1263
Bangladesh-Fixed Chittagong_88031,88031,1264
Bangladesh-Fixed Dhaka_8802,8802,1265
Bangladesh-Fixed Dhaka_880666,880666,1265
Bangladesh-Fixed Sylhet_880821,880821,1266
Bangladesh-Mobile Grameen_88017,88017,1267
Bangladesh-Mobile Others_8801,8801,1268
Bangladesh-Mobile Others_8801811,8801811,1268
Barbados_1246,1246,1269
Barbados-Mobile C&W_124623,124623,1270
Barbados-Mobile C&W_124624,124624,1270
Barbados-Mobile C&W_1246250,1246250,1270
Barbados-Mobile C&W_1246251,1246251,1270
Barbados-Mobile C&W_1246252,1246252,1270
Barbados-Mobile C&W_1246253,1246253,1270
Barbados-Mobile C&W_1246254,1246254,1270
Barbados-Mobile C&W_1246255,1246255,1270
Barbados-Mobile C&W_1246446,1246446,1270
Barbados-Mobile C&W_1246447,1246447,1270
Barbados-Mobile C&W_1246448,1246448,1270
Barbados-Mobile C&W_1246449,1246449,1270
Barbados-Mobile C&W_124645,124645,1270
Barbados-Mobile C&W_124652,124652,1270
Barbados-Mobile Digicel_1246256,1246256,1271
Barbados-Mobile Digicel_1246257,1246257,1271
Barbados-Mobile Digicel_1246258,1246258,1271
Barbados-Mobile Digicel_1246259,1246259,1271
Barbados-Mobile Digicel_124626,124626,1271
Barbados-Mobile Digicel_1246530,1246530,1271
Barbados-Mobile Digicel_1246531,1246531,1271
Barbados-Mobile Digicel_1246532,1246532,1271
Barbados-Mobile Digicel_1246533,1246533,1271
Barbados-Mobile Digicel_1246534,1246534,1271
Barbados-Mobile Digicel_124682,124682,1271
Barbados-Mobile Digicel_124683,124683,1271
Barbados-Mobile Digicel_124684,124684,1271
Barbados-Mobile Digicel_1246840,1246840,1271
Barbados-Mobile Digicel_1246841,1246841,1271
Barbados-Mobile Digicel_1246842,1246842,1271
Barbados-Mobile Digicel_1246843,1246843,1271
Barbados-Mobile Digicel_1246844,1246844,1271
Barbados-Mobile Digicel_124685,124685,1271
Barbados-Mobile Others_124625,124625,1272
Belarus_375,375,1273
Belarus-Fixed Minsk_375172,375172,1274
Belarus-Fixed Minsk_375173,375173,1274
Belarus-Fixed Minsk_375175,375175,1274
Belarus-Mobile MDC_375291,375291,1275
Belarus-Mobile MDC_375293,375293,1275
Belarus-Mobile MDC_375296,375296,1275
Belarus-Mobile MDC_375299,375299,1275
Belarus-Mobile MDC_37544,37544,1275
Belarus-Mobile MTS_375292,375292,1276
Belarus-Mobile MTS_375295,375295,1276
Belarus-Mobile MTS_375297,375297,1276
Belarus-Mobile MTS_375298,375298,1276
Belarus-Mobile MTS_37533,37533,1276
Belarus-Mobile Others_37525,37525,1277
Belarus-Mobile Others_37529,37529,1277
Belarus-Special Services_37529729,37529729,1278
Belarus-Special Services_37533344,37533344,1278
Belarus-Special Services_37533357,37533357,1278
Belarus-Special Services_375602,375602,1278
Belarus-Special Services_37574074,37574074,1278
Belarus-Special Services_375860,375860,1278
Belarus-Special Services_3758600,3758600,1278
Belgium_32,32,1279
Belgium-Fixed Brussels_322,322,1280
Belgium-Mobile Base_32483,32483,1281
Belgium-Mobile Base_32484,32484,1281
Belgium-Mobile Base_32485,32485,1281
Belgium-Mobile Base_32486,32486,1281
Belgium-Mobile Base_32487,32487,1281
Belgium-Mobile Base_32488,32488,1281
Belgium-Mobile Base_32489,32489,1281
Belgium-Mobile Mobistar_3249,3249,1282
Belgium-Mobile Others_3246,3246,1283
Belgium-Mobile Others_324660,324660,1283
Belgium-Mobile Others_324661,324661,1283
Belgium-Mobile Others_324662,324662,1283
Belgium-Mobile Others_32468,32468,1283
Belgium-Mobile Others_3248,3248,1283
Belgium-Mobile Others_32630,32630,1283
Belgium-Mobile Others_3277,3277,1283
Belgium-Mobile Proximus_32460,32460,1284
Belgium-Mobile Proximus_3247,3247,1284
Belgium-Mobile Proximus_32770001,32770001,1284
Belgium-Mobile Telenet_324681,324681,1285
Belgium-Mobile Telenet_324682,324682,1285
Belgium-Mobile Telenet_324683,324683,1285
Belgium-OLO_321020,321020,1286
Belgium-OLO_321028,321028,1286
Belgium-OLO_321030,321030,1286
Belgium-OLO_321039,321039,1286
Belgium-OLO_321044,321044,1286
Belgium-OLO_321053,321053,1286
Belgium-OLO_321060,321060,1286
Belgium-OLO_321073,321073,1286
Belgium-OLO_321075,321075,1286
Belgium-OLO_321076,321076,1286
Belgium-OLO_321080,321080,1286
Belgium-OLO_321083,321083,1286
Belgium-OLO_321089,321089,1286
Belgium-OLO_321136,321136,1286
Belgium-OLO_321141,321141,1286
Belgium-OLO_321147,321147,1286
Belgium-OLO_321149,321149,1286
Belgium-OLO_321150,321150,1286
Belgium-OLO_321156,321156,1286
Belgium-OLO_321165,321165,1286
Belgium-OLO_321171,321171,1286
Belgium-OLO_321172,321172,1286
Belgium-OLO_321174,321174,1286
Belgium-OLO_321175,321175,1286
Belgium-OLO_321176,321176,1286
Belgium-OLO_321184,321184,1286
Belgium-OLO_321189,321189,1286
Belgium-OLO_321190,321190,1286
Belgium-OLO_321191,321191,1286
Belgium-OLO_3211920,3211920,1286
Belgium-OLO_3211930,3211930,1286
Belgium-OLO_321195,321195,1286
Belgium-OLO_3211960,3211960,1286
Belgium-OLO_3211967,3211967,1286
Belgium-OLO_3211968,3211968,1286
Belgium-OLO_3211969,3211969,1286
Belgium-OLO_321197,321197,1286
Belgium-OLO_3211988,3211988,1286
Belgium-OLO_321220,321220,1286
Belgium-OLO_321221,321221,1286
Belgium-OLO_321222,321222,1286
Belgium-OLO_321228,321228,1286
Belgium-OLO_321230,321230,1286
Belgium-OLO_321232,321232,1286
Belgium-OLO_321235,321235,1286
Belgium-OLO_321249,321249,1286
Belgium-OLO_321269,321269,1286
Belgium-OLO_321273,321273,1286
Belgium-OLO_321275,321275,1286
Belgium-OLO_321280,321280,1286
Belgium-OLO_321283,321283,1286
Belgium-OLO_321288,321288,1286
Belgium-OLO_321289,321289,1286
Belgium-OLO_321325,321325,1286
Belgium-OLO_321326,321326,1286
Belgium-OLO_321327,321327,1286
Belgium-OLO_321328,321328,1286
Belgium-OLO_321329,321329,1286
Belgium-OLO_321330,321330,1286
Belgium-OLO_321334,321334,1286
Belgium-OLO_321339,321339,1286
Belgium-OLO_321345,321345,1286
Belgium-OLO_321348,321348,1286
Belgium-OLO_321350,321350,1286
Belgium-OLO_321369,321369,1286
Belgium-OLO_321373,321373,1286
Belgium-OLO_321375,321375,1286
Belgium-OLO_321380,321380,1286
Belgium-OLO_321383,321383,1286
Belgium-OLO_321388,321388,1286
Belgium-OLO_321389,321389,1286
Belgium-OLO_321435,321435,1286
Belgium-OLO_321439,321439,1286
Belgium-OLO_321448,321448,1286
Belgium-OLO_321449,321449,1286
Belgium-OLO_321466,321466,1286
Belgium-OLO_321470,321470,1286
Belgium-OLO_321471,321471,1286
Belgium-OLO_321472,321472,1286
Belgium-OLO_321473,321473,1286
Belgium-OLO_321474,321474,1286
Belgium-OLO_321475,321475,1286
Belgium-OLO_321476,321476,1286
Belgium-OLO_321477,321477,1286
Belgium-OLO_321478,321478,1286
Belgium-OLO_321480,321480,1286
Belgium-OLO_321483,321483,1286
Belgium-OLO_321489,321489,1286
Belgium-OLO_3214920,3214920,1286
Belgium-OLO_321493,321493,1286
Belgium-OLO_3214960,3214960,1286
Belgium-OLO_321533,321533,1286
Belgium-OLO_321534,321534,1286
Belgium-OLO_321535,321535,1286
Belgium-OLO_321536,321536,1286
Belgium-OLO_321537,321537,1286
Belgium-OLO_321548,321548,1286
Belgium-OLO_321553,321553,1286
Belgium-OLO_321560,321560,1286
Belgium-OLO_321563,321563,1286
Belgium-OLO_321564,321564,1286
Belgium-OLO_321565,321565,1286
Belgium-OLO_321566,321566,1286
Belgium-OLO_321567,321567,1286
Belgium-OLO_321569,321569,1286
Belgium-OLO_321570,321570,1286
Belgium-OLO_321574,321574,1286
Belgium-OLO_321577,321577,1286
Belgium-OLO_321578,321578,1286
Belgium-OLO_321579,321579,1286
Belgium-OLO_321580,321580,1286
Belgium-OLO_321583,321583,1286
Belgium-OLO_321585,321585,1286
Belgium-OLO_321588,321588,1286
Belgium-OLO_321589,321589,1286
Belgium-OLO_321632,321632,1286
Belgium-OLO_321633,321633,1286
Belgium-OLO_321634,321634,1286
Belgium-OLO_321636,321636,1286
Belgium-OLO_321637,321637,1286
Belgium-OLO_321641,321641,1286
Belgium-OLO_321643,321643,1286
Belgium-OLO_321659,321659,1286
Belgium-OLO_321666,321666,1286
Belgium-OLO_321667,321667,1286
Belgium-OLO_321670,321670,1286
Belgium-OLO_321674,321674,1286
Belgium-OLO_321675,321675,1286
Belgium-OLO_321679,321679,1286
Belgium-OLO_321683,321683,1286
Belgium-OLO_321684,321684,1286
Belgium-OLO_321685,321685,1286
Belgium-OLO_321686,321686,1286
Belgium-OLO_321688,321688,1286
Belgium-OLO_321689,321689,1286
Belgium-OLO_321690,321690,1286
Belgium-OLO_3216920,3216920,1286
Belgium-OLO_321693,321693,1286
Belgium-OLO_321695,321695,1286
Belgium-OLO_321697,321697,1286
Belgium-OLO_321698,321698,1286
Belgium-OLO_321920,321920,1286
Belgium-OLO_321925,321925,1286
Belgium-OLO_321930,321930,1286
Belgium-OLO_321940,321940,1286
Belgium-OLO_321948,321948,1286
Belgium-OLO_321960,321960,1286
Belgium-OLO_321973,321973,1286
Belgium-OLO_321975,321975,1286
Belgium-OLO_321980,321980,1286
Belgium-OLO_321983,321983,1286
Belgium-OLO_321988,321988,1286
Belgium-OLO_321989,321989,1286
Belgium-OLO_322200,322200,1286
Belgium-OLO_322256,322256,1286
Belgium-OLO_322258,322258,1286
Belgium-OLO_322265,322265,1286
